capture,ordinal,counter,field,picture_top_line,bottom_line,hs_partial_line,last_recorded_line,review
composite,568,6610,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,568,6610,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,569,6611,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,570,6612,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,572,6614,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,573,6615,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,576,6618,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,577,6619,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,578,6620,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,579,6621,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,580,6622,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,581,6623,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,582,6624,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,583,6625,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,584,6626,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,585,6627,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,586,6628,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,587,6629,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,588,6630,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,589,6631,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,591,6633,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,592,6634,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,593,6635,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,594,6636,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,596,6638,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,599,6641,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,600,6642,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,601,6643,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,602,6644,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,602,6644,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,603,6645,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,603,6645,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,604,6646,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,604,6646,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,605,6647,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,605,6647,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,606,6648,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,606,6648,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,607,6649,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,607,6649,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,608,6650,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,608,6650,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,609,6651,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,609,6651,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,610,6652,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,610,6652,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,611,6653,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,611,6653,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,612,6654,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,612,6654,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,613,6655,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,613,6655,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,614,6656,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,614,6656,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,615,6657,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,615,6657,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,616,6658,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,616,6658,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,617,6659,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,617,6659,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,618,6660,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,618,6660,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,619,6661,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,619,6661,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,620,6662,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,620,6662,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,621,6663,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,621,6663,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,622,6664,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,622,6664,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,623,6665,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,623,6665,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,624,6666,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,624,6666,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,625,6667,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,626,6668,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,627,6669,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,628,6670,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,628,6670,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,629,6671,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,629,6671,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,631,6673,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,632,6674,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,633,6675,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,634,6676,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,635,6677,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,635,6677,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,637,6679,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,637,6679,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,638,6680,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,639,6681,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,639,6681,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,640,6682,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,640,6682,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,641,6683,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,641,6683,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,642,6684,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,642,6684,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,643,6685,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,643,6685,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,644,6686,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,644,6686,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,645,6687,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,645,6687,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,646,6688,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,646,6688,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,647,6689,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,647,6689,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,648,6690,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,648,6690,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,649,6691,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,649,6691,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,650,6692,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,650,6692,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,651,6693,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,652,6694,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,653,6695,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,653,6695,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,654,6696,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,654,6696,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,655,6697,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,656,6698,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,656,6698,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,657,6699,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,658,6700,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,658,6700,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,660,6702,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,660,6702,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,661,6703,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,661,6703,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,662,6704,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,663,6705,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,663,6705,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,664,6706,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,665,6707,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,665,6707,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,666,6708,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,666,6708,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,667,6709,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,667,6709,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,668,6710,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,668,6710,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,669,6711,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,670,6712,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,670,6712,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,671,6713,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,671,6713,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,672,6714,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,673,6715,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,673,6715,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,674,6716,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,674,6716,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,675,6717,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,675,6717,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,676,6718,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,676,6718,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,677,6719,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,677,6719,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,678,6720,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,678,6720,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,679,6721,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,679,6721,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,680,6722,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,680,6722,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,681,6723,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,681,6723,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,682,6724,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,682,6724,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,683,6725,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,683,6725,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,684,6726,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,684,6726,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,685,6727,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,685,6727,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,686,6728,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,686,6728,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,687,6729,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,688,6730,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,688,6730,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,689,6731,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,689,6731,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,690,6732,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,690,6732,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,691,6733,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,692,6734,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,692,6734,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,693,6735,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,693,6735,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,694,6736,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,694,6736,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,695,6737,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,696,6738,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,696,6738,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,697,6739,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,697,6739,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,698,6740,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,698,6740,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,699,6741,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,700,6742,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,701,6743,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,701,6743,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,702,6744,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,702,6744,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,703,6745,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,703,6745,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,704,6746,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,704,6746,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,705,6747,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,705,6747,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,706,6748,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,706,6748,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,707,6749,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,707,6749,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,708,6750,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,708,6750,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,709,6751,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,709,6751,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,710,6752,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,710,6752,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,711,6753,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,711,6753,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,712,6754,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,712,6754,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,713,6755,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,713,6755,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,714,6756,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,714,6756,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,715,6757,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,716,6758,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,717,6759,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,717,6759,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,718,6760,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,718,6760,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,719,6761,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,719,6761,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,720,6762,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,720,6762,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,721,6763,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,722,6764,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,722,6764,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,723,6765,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,723,6765,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,724,6766,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,724,6766,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,725,6767,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,725,6767,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,726,6768,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,726,6768,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,727,6769,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,727,6769,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,728,6770,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,728,6770,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,729,6771,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,729,6771,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,730,6772,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,731,6773,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,732,6774,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,732,6774,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,733,6775,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,733,6775,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,734,6776,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,734,6776,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,735,6777,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,735,6777,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,736,6778,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,736,6778,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,737,6779,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,737,6779,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,738,6780,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,738,6780,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,739,6781,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,740,6782,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,740,6782,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,741,6783,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,741,6783,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,742,6784,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,742,6784,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,743,6785,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,743,6785,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,744,6786,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,744,6786,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,745,6787,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,745,6787,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,746,6788,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,746,6788,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,747,6789,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,747,6789,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,748,6790,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,748,6790,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,749,6791,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,750,6792,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,750,6792,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,751,6793,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,751,6793,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,752,6794,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,752,6794,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,753,6795,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,753,6795,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,754,6796,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,754,6796,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,755,6797,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,755,6797,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,756,6798,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,756,6798,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,757,6799,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,757,6799,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,758,6800,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,758,6800,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,759,6801,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,759,6801,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,760,6802,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,761,6803,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,762,6804,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,762,6804,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,763,6805,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,765,6807,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,766,6808,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,767,6809,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,767,6809,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,768,6810,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,768,6810,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,770,6812,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,771,6813,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,771,6813,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
