site,ordinal,local_exact,counter,field,row_line,role,caption_line,geometry_top_line,geometry_top_valid,geometry_top_status,mean,std,gradient,blank_mean,blank_noise,blank_gradient,mean_gate,spread_gate,gradient_gate,active_by_level,active_by_spread,active_by_gradient,active,cea608_valid
minute_35_00,62925,25,1935,1,24,caption_plus_1,23,23,0,vbi_ambiguous,39.795311,7.598539,0.868545,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62925,25,1935,1,25,caption_plus_2,23,23,0,vbi_ambiguous,47.385937,5.728993,0.776213,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62925,25,1935,1,26,caption_plus_3,23,23,0,vbi_ambiguous,48.604687,4.556072,0.799687,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62925,25,1935,2,286,line_286,-1,288,1,measured,42.593750,45.689480,1.715180,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62925,25,1935,2,287,line_287,-1,288,1,measured,26.735937,42.442909,2.741784,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62925,25,1935,2,288,line_288,-1,288,1,measured,55.596874,10.205390,0.982786,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,1,24,caption_plus_1,23,23,0,vbi_ambiguous,37.510937,7.064427,0.943662,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,1,25,caption_plus_2,23,23,0,vbi_ambiguous,44.648438,6.176050,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,1,26,caption_plus_3,23,23,0,vbi_ambiguous,45.046875,4.967173,0.768388,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,2,286,line_286,-1,288,1,measured,42.481251,45.409489,1.646322,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,2,287,line_287,-1,288,1,measured,26.914062,43.500618,2.632238,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62926,26,1936,2,288,line_288,-1,288,1,measured,51.901562,9.129862,0.882629,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,1,25,caption_plus_1,24,23,0,vbi_ambiguous,35.568748,7.095220,0.876369,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,1,26,caption_plus_2,24,23,0,vbi_ambiguous,41.095314,5.819040,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,1,27,caption_plus_3,24,23,0,vbi_ambiguous,41.614063,5.287910,0.820031,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,2,286,line_286,-1,288,1,measured,41.485939,45.550385,1.676056,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,2,287,line_287,-1,288,1,measured,25.760937,42.561028,2.796557,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62927,27,1937,2,288,line_288,-1,288,1,measured,48.129688,9.100158,0.857590,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,1,24,caption_plus_1,23,23,0,vbi_ambiguous,32.881248,5.794256,0.924883,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,1,25,caption_plus_2,23,23,0,vbi_ambiguous,39.714062,5.038395,0.777778,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,1,26,caption_plus_3,23,23,0,vbi_ambiguous,38.812500,4.077281,0.835681,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,2,286,line_286,-1,288,1,measured,42.349998,45.868282,1.708920,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,2,287,line_287,-1,288,1,measured,25.995312,43.144760,2.319249,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62928,28,1938,2,288,line_288,-1,288,1,measured,44.657814,7.397219,0.917058,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,1,24,caption_plus_1,23,23,0,vbi_ambiguous,31.196875,5.120302,0.901408,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,1,25,caption_plus_2,23,23,0,vbi_ambiguous,34.882812,3.725799,0.827856,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,1,26,caption_plus_3,23,23,0,vbi_ambiguous,35.724998,2.777589,0.812207,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,2,286,line_286,-1,286,1,measured,41.496876,45.369045,1.718310,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,2,287,line_287,-1,286,1,measured,30.690624,46.995155,2.575900,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62929,29,1939,2,288,line_288,-1,286,1,measured,40.450001,5.986495,0.782473,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62930,30,1940,1,25,caption_plus_1,24,23,0,vbi_ambiguous,28.707813,4.118245,0.865415,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62930,30,1940,1,26,caption_plus_2,24,23,0,vbi_ambiguous,33.470314,2.788211,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62930,30,1940,1,27,caption_plus_3,24,23,0,vbi_ambiguous,34.128124,1.954759,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,62930,30,1940,2,286,line_286,-1,288,1,measured,41.848438,45.131481,1.676056,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62930,30,1940,2,287,line_287,-1,288,1,measured,21.279688,36.352379,2.406886,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62930,30,1940,2,288,line_288,-1,288,1,measured,38.565624,4.576988,0.902973,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62931,31,1941,1,24,caption_plus_1,23,23,0,vbi_ambiguous,28.131250,4.125942,0.892019,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62931,31,1941,1,25,caption_plus_2,23,23,0,vbi_ambiguous,31.325001,2.644688,0.784038,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62931,31,1941,1,26,caption_plus_3,23,23,0,vbi_ambiguous,32.099998,1.590794,0.755869,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,62931,31,1941,2,286,line_286,-1,288,1,measured,41.720314,44.727665,1.691706,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62931,31,1941,2,287,line_287,-1,288,1,measured,26.054688,42.404877,3.076682,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62931,31,1941,2,288,line_288,-1,288,1,measured,35.635937,5.047303,0.851330,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62932,32,1942,1,24,caption_plus_1,23,23,0,vbi_ambiguous,28.376562,4.171377,0.837246,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62932,32,1942,1,25,caption_plus_2,23,23,0,vbi_ambiguous,32.250000,2.635693,0.773083,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62932,32,1942,1,26,caption_plus_3,23,23,0,vbi_ambiguous,32.203125,1.737272,0.787167,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,62932,32,1942,2,286,line_286,-1,288,1,measured,42.331249,45.174000,1.685446,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62932,32,1942,2,287,line_287,-1,288,1,measured,26.468750,42.885300,3.179969,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62932,32,1942,2,288,line_288,-1,288,1,measured,35.165627,4.547397,0.798122,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,1,24,caption_plus_1,23,23,0,vbi_ambiguous,29.123438,6.942538,0.913928,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,1,25,caption_plus_2,23,23,0,vbi_ambiguous,32.075001,4.607467,0.829421,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,1,26,caption_plus_3,23,23,0,vbi_ambiguous,32.653126,3.835075,0.807512,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,2,286,line_286,-1,288,1,measured,42.465626,44.789181,1.735524,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,2,287,line_287,-1,288,1,measured,26.910938,43.280300,2.943662,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62933,33,1943,2,288,line_288,-1,288,1,measured,36.337502,7.714141,0.843506,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62934,34,1944,1,24,caption_plus_1,23,23,0,vbi_ambiguous,28.407812,7.922136,0.912363,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62934,34,1944,1,25,caption_plus_2,23,23,0,vbi_ambiguous,32.871876,7.486602,0.885759,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62934,34,1944,1,26,caption_plus_3,23,23,0,vbi_ambiguous,33.048439,6.547125,0.821596,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62934,34,1944,2,286,line_286,-1,286,1,measured,42.631248,44.222961,1.622848,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62934,34,1944,2,287,line_287,-1,286,1,measured,63.601562,60.107525,7.226917,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62934,34,1944,2,288,line_288,-1,286,1,measured,31.964062,7.674855,0.932707,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62935,35,1945,1,25,caption_plus_1,24,23,0,vbi_ambiguous,30.578125,10.897541,0.970266,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62935,35,1945,1,26,caption_plus_2,24,23,0,vbi_ambiguous,35.049999,11.512928,0.888889,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62935,35,1945,1,27,caption_plus_3,24,23,0,vbi_ambiguous,36.950001,13.263225,0.810642,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62935,35,1945,2,286,line_286,-1,286,1,measured,41.401562,44.066208,1.697966,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62935,35,1945,2,287,line_287,-1,286,1,measured,67.351562,58.473976,7.251956,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62935,35,1945,2,288,line_288,-1,286,1,measured,35.182812,13.966680,1.084507,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62936,36,1946,1,25,caption_plus_1,24,23,0,vbi_ambiguous,36.246876,16.400791,0.993740,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62936,36,1946,1,26,caption_plus_2,24,23,0,vbi_ambiguous,42.634377,20.837858,0.898279,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62936,36,1946,1,27,caption_plus_3,24,23,0,vbi_ambiguous,42.451561,19.573280,0.881064,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62936,36,1946,2,286,line_286,-1,286,1,measured,42.464062,44.313606,1.647887,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62936,36,1946,2,287,line_287,-1,286,1,measured,67.745316,59.432228,7.500782,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62936,36,1946,2,288,line_288,-1,286,1,measured,43.471874,21.166952,1.143975,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62937,37,1947,1,25,caption_plus_1,24,23,0,vbi_ambiguous,38.754688,17.629276,0.998435,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62937,37,1947,1,26,caption_plus_2,24,23,0,vbi_ambiguous,44.790627,20.944567,0.937402,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62937,37,1947,1,27,caption_plus_3,24,23,0,vbi_ambiguous,45.381248,20.305824,0.956182,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62937,37,1947,2,286,line_286,-1,286,1,measured,41.328125,44.572784,1.657277,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62937,37,1947,2,287,line_287,-1,286,1,measured,71.931252,59.688160,6.788733,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62937,37,1947,2,288,line_288,-1,286,1,measured,43.918751,21.987417,1.309859,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62938,38,1948,1,25,caption_plus_1,24,26,1,measured,37.865623,16.942293,0.987480,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62938,38,1948,1,26,caption_plus_2,24,26,1,measured,46.685936,21.790977,0.976526,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62938,38,1948,1,27,caption_plus_3,24,26,1,measured,47.565624,17.342381,0.929577,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62938,38,1948,2,286,line_286,-1,286,1,measured,41.003124,44.249611,1.629108,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62938,38,1948,2,287,line_287,-1,286,1,measured,60.414062,58.706249,6.133020,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62938,38,1948,2,288,line_288,-1,286,1,measured,46.773438,22.273727,1.333333,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62939,39,1949,1,25,caption_plus_1,24,26,1,measured,43.273438,14.127829,1.302034,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62939,39,1949,1,26,caption_plus_2,24,26,1,measured,53.478127,16.531584,1.262911,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62939,39,1949,1,27,caption_plus_3,24,26,1,measured,59.643749,20.030397,1.530516,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62939,39,1949,2,286,line_286,-1,287,1,measured,41.940624,43.324314,1.632238,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62939,39,1949,2,287,line_287,-1,287,1,measured,62.243752,59.980129,6.114241,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62939,39,1949,2,288,line_288,-1,287,1,measured,59.328125,21.703869,2.042253,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,1,25,caption_plus_1,24,26,1,measured,51.793751,19.488008,1.622848,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,1,26,caption_plus_2,24,26,1,measured,69.298439,29.118132,2.142410,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,1,27,caption_plus_3,24,26,1,measured,70.156250,32.900665,2.009390,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,2,286,line_286,-1,288,1,measured,42.245312,45.247486,1.777778,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,2,287,line_287,-1,288,1,measured,26.609375,41.519543,2.818466,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62940,40,1950,2,288,line_288,-1,288,1,measured,74.729691,29.198092,2.433490,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,1,24,caption_plus_1,23,25,1,measured,58.495312,27.305506,1.834116,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,1,25,caption_plus_2,23,25,1,measured,75.431252,38.982227,2.197183,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,1,26,caption_plus_3,23,25,1,measured,82.039062,44.866119,2.148670,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,2,286,line_286,-1,288,1,measured,40.342186,43.969841,1.682316,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,2,287,line_287,-1,288,1,measured,28.200001,45.093105,2.956182,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62941,41,1951,2,288,line_288,-1,288,1,measured,82.657814,40.876949,2.197183,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,1,24,caption_plus_1,23,25,1,measured,71.270309,30.845133,1.967136,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,1,25,caption_plus_2,23,25,1,measured,97.879684,50.086079,2.544601,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,1,26,caption_plus_3,23,25,1,measured,94.179688,47.123047,2.208138,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,2,286,line_286,-1,288,1,measured,40.314064,43.585976,1.629108,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,2,287,line_287,-1,288,1,measured,25.549999,41.133934,2.339593,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62942,42,1952,2,288,line_288,-1,288,1,measured,99.598434,45.870228,2.328639,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,1,25,caption_plus_1,24,26,1,measured,74.868752,33.360695,1.998435,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,1,26,caption_plus_2,24,26,1,measured,98.140625,48.809917,2.439750,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,1,27,caption_plus_3,24,26,1,measured,104.410934,52.934464,2.312989,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,2,286,line_286,-1,288,1,measured,39.729687,43.509880,1.679186,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,2,287,line_287,-1,288,1,measured,29.035938,44.770775,2.896714,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62943,43,1953,2,288,line_288,-1,288,1,measured,105.476562,48.816452,2.532081,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,1,25,caption_plus_1,24,26,1,measured,82.028122,37.172604,2.004695,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,1,26,caption_plus_2,24,26,1,measured,114.928123,60.368668,2.899843,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,1,27,caption_plus_3,24,26,1,measured,109.493752,58.917130,2.693271,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,2,286,line_286,-1,288,1,measured,41.792187,43.470379,1.654147,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,2,287,line_287,-1,288,1,measured,20.401562,35.488331,2.295775,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62944,44,1954,2,288,line_288,-1,288,1,measured,115.590622,55.617455,2.389671,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,1,25,caption_plus_1,24,23,0,vbi_ambiguous,84.490623,39.764149,2.081377,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,1,26,caption_plus_2,24,23,0,vbi_ambiguous,110.484375,58.435432,2.569640,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,1,27,caption_plus_3,24,23,0,vbi_ambiguous,115.382812,57.348267,2.630673,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,2,286,line_286,-1,288,1,measured,41.121876,43.575844,1.718310,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,2,287,line_287,-1,288,1,measured,19.998438,36.675713,2.420970,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62945,45,1955,2,288,line_288,-1,288,1,measured,117.921875,56.190998,2.694836,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62946,46,1956,1,25,caption_plus_1,24,23,0,vbi_ambiguous,89.010941,40.045773,2.345853,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62946,46,1956,1,26,caption_plus_2,24,23,0,vbi_ambiguous,127.651566,59.548634,3.225352,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62946,46,1956,1,27,caption_plus_3,24,23,0,vbi_ambiguous,126.145309,55.525887,3.086072,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62946,46,1956,2,286,line_286,-1,287,1,measured,41.615623,43.628357,1.652582,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62946,46,1956,2,287,line_287,-1,287,1,measured,62.818748,59.658207,6.029734,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62946,46,1956,2,288,line_288,-1,287,1,measured,127.737503,56.731522,3.259781,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62947,47,1957,1,25,caption_plus_1,24,26,1,measured,97.175003,36.383209,2.527386,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62947,47,1957,1,26,caption_plus_2,24,26,1,measured,128.270309,56.012947,3.142410,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,62947,47,1957,1,27,caption_plus_3,24,26,1,measured,130.956253,57.049496,2.915493,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62947,47,1957,2,286,line_286,-1,287,1,measured,40.981251,44.061211,1.676056,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,62947,47,1957,2,287,line_287,-1,287,1,measured,62.314064,58.680382,6.040689,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
